rcDate,rcNo,chulNo,hrNo,age,ageCond,budam,chaksunT,chaksunY,chaksun_6m,dusu,ilsu,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,prd,prizeCond,rank,rating,rcCntT,rcCntY,rcDist,sex,wgBudam,track,weather,waterRate,ord,rcTime,jkNo,trNo,owNo
20210411,6,11,41364,4,연령오픈,핸디캡,207150000,33300000,33300000,14,15,5,0,2,1,1,1,한국,R1~80,2등급,67,11,5,1400,암,52.0,건조,맑음,3,7,88.1,80565,70134,105137
20210411,6,12,39959,6,연령오픈,핸디캡,219150000,53700000,4200000,14,15,4,1,2,0,1,0,미국,R1~80,2등급,72,26,7,1400,거,54.0,건조,맑음,3,14,90.6,80484,70136,110064
20210411,6,13,39472,5,연령오픈,핸디캡,390450000,0,0,14,15,6,0,1,0,0,0,한국,R1~80,2등급,72,12,1,1400,수,54.0,건조,맑음,3,8,88.1,80568,70127,110048
20210411,6,14,39616,5,연령오픈,핸디캡,205220000,66000000,4500000,14,15,4,1,4,1,3,0,한국,R1~80,2등급,66,23,8,1400,수,51.0,건조,맑음,3,9,88.4,80423,70130,105119
20210417,1,1,40860,4,연령오픈,별정A,5040000,5040000,5040000,14,16,0,0,0,0,1,1,한국,R0~0,국6등급,-,9,7,1200,암,55.0,양호,맑음,6,2,75.6,80456,70143,104069
20210417,1,2,42627,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,수,57.0,양호,맑음,6,9,77.9,80403,70109,106114
20210417,1,3,41290,4,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,55.0,양호,맑음,6,14,79.5,80381,70142,104145
20210417,1,4,39118,5,연령오픈,별정A,2920000,1000000,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,12,4,1200,암,55.0,양호,맑음,6,7,77.7,80588,70133,65154
20210417,1,5,40333,4,연령오픈,별정A,11725000,11850000,5500000,14,16,0,0,1,1,1,1,한국,R0~0,국6등급,-,8,6,1200,암,55.0,양호,맑음,6,5,76.8,80546,70138,104112
20210417,1,6,43089,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1200,거,57.0,양호,맑음,6,10,78.5,80512,70106,105058
20210417,1,7,42036,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,57.0,양호,맑음,6,6,77.6,80482,70125,65081
20210417,1,8,43156,3,연령오픈,별정A,8800000,8800000,8800000,14,16,1,1,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,57.0,양호,맑음,6,4,75.9,80532,70186,111072
20210417,1,9,42894,3,연령오픈,별정A,6600000,6600000,6600000,14,16,0,0,0,0,1,1,한국,R0~0,국6등급,-,4,4,1200,수,57.0,양호,맑음,6,3,75.6,80565,70130,117002
20210417,1,10,41318,4,연령오픈,별정A,7740000,6140000,6140000,14,16,0,0,0,0,1,1,한국,R0~0,국6등급,-,7,6,1200,암,55.0,양호,맑음,6,12,78.6,80484,70126,106100
20210417,1,11,42331,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국(포),R0~0,국6등급,-,0,0,1200,암,55.0,양호,맑음,6,8,77.9,80438,70121,214708
20210417,1,12,42620,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,55.0,양호,맑음,6,13,78.7,80483,70137,106272
20210417,1,13,42466,3,연령오픈,별정A,5500000,5500000,5500000,14,16,0,0,1,1,0,0,한국(포),R0~0,국6등급,-,1,1,1200,수,57.0,양호,맑음,6,1,75.4,80376,70194,105101
20210417,1,14,42155,3,연령오픈,별정A,0,0,0,14,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,거,57.0,양호,맑음,6,11,78.5,80568,70180,112003
20210417,2,1,40734,4,연령오픈,별정A,7660000,6060000,5060000,13,16,0,0,1,1,0,0,한국,R0~0,국6등급,-,9,6,1400,수,57.0,양호,맑음,6,2,89.8,80588,70180,112003
20210417,2,2,43112,3,연령오픈,별정A,5870000,5870000,5870000,13,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1400,암,52.0,양호,맑음,6,5,90.5,80600,70134,65007
20210417,2,3,41384,4,연령오픈,별정A,6500000,6500000,5500000,13,16,0,0,1,1,0,0,한국,R0~0,국6등급,-,8,6,1400,수,57.0,양호,맑음,6,8,90.9,80542,70128,111044
20210417,2,4,41530,4,연령오픈,별정A,1000000,1000000,0,13,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,7,7,1400,수,57.0,양호,맑음,6,10,91.3,80379,70109,119019
20210417,2,5,41033,4,연령오픈,별정A,0,0,0,13,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1400,암,55.0,양호,맑음,6,12,91.5,80512,70106,105119
20210417,2,6,41020,4,연령오픈,별정A,14260000,14260000,7260000,13,16,1,1,0,0,2,2,한국(포),R0~0,국6등급,-,9,9,1400,거,57.0,양호,맑음,6,6,90.6,80381,70125,104146
20210417,2,7,42421,3,연령오픈,별정A,0,0,0,13,16,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,수,53.0,양호,맑음,6,13,92.1,80601,70086,65126
20210417,2,8,43047,3,연령오픈,별정A,3740000,3740000,3740000,13,16,0,0,0,0,1,1,한국,R0~0,국6등급,-,1,1,1400,수,57.0,양호,맑음,6,9,91.2,80568,70180,104117
20210417,2,9,40973,4,연령오픈,별정A,3420000,3420000,3420000,13,16,0,0,0,0,0,0,한국(포),R0~0,국6등급,-,7,4,1400,거,57.0,양호,맑음,6,11,91.5,80438,70121,112292
20210417,2,10,42097,3,연령오픈,별정A,14520000,14520000,14520000,13,16,0,0,1,1,1,1,한국(포),R0~0,국6등급,-,5,5,1400,암,55.0,양호,맑음,6,1,89.1,80484,70194,103012
20210417,2,11,43014,3,연령오픈,별정A,10130000,10130000,6380000,13,16,0,0,0,0,1,1,한국,R0~0,국6등급,-,5,5,1400,수,57.0,양호,맑음,6,3,90.1,80456,70127,111078
20210417,2,12,40672,4,연령오픈,별정A,5500000,5500000,5500000,13,16,0,0,1,1,0,0,한국,R0~0,국6등급,-,5,5,1400,수,57.0,양호,맑음,6,4,90.1,80403,70109,104148
20210417,2,13,42362,3,연령오픈,별정A,2420000,2420000,2420000,13,16,0,0,0,0,0,0,한국(포),R0~0,국6등급,-,1,1,1400,수,57.0,양호,맑음,6,7,90.7,80423,70130,105127
20210417,3,1,40264,4,연령오픈,핸디캡,24840000,11340000,5740000,14,16,0,0,2,0,1,1,한국(포),R1~35,국5등급,25,15,8,1200,거,51.0,양호,맑음,6,9,76.8,80601,70134,109142
20210417,3,2,40830,4,연령오픈,핸디캡,14950000,0,0,14,16,1,0,0,0,0,0,한국,R1~35,국5등급,28,8,5,1200,암,52.0,양호,맑음,6,4,76.0,80438,70128,112004
20210417,3,3,40694,4,연령오픈,핸디캡,39720000,7680000,7680000,14,16,0,0,2,0,4,1,한국,R1~35,국5등급,31,12,4,1200,수,55.0,양호,맑음,6,11,77.0,80546,70156,118030
20210417,3,4,40818,4,연령오픈,핸디캡,26260000,26260000,11960000,14,16,0,0,2,2,1,1,한국,R1~35,국5등급,31,7,6,1200,수,55.0,양호,맑음,6,14,78.2,80564,70120,104038
20210417,3,5,41358,4,연령오픈,핸디캡,46740000,46740000,11540000,14,16,1,1,1,1,2,2,한국,R1~35,국5등급,35,8,8,1200,암,52.0,양호,맑음,6,8,76.8,80600,70134,106289
20210417,3,6,40837,4,연령오픈,핸디캡,30600000,30600000,3000000,14,16,1,1,0,0,1,1,한국,R1~35,국5등급,30,8,7,1200,암,52.5,양호,맑음,6,5,76.1,80588,70194,110051
20210417,3,7,41461,4,연령오픈,핸디캡,25680000,4240000,2240000,14,16,0,0,2,0,0,0,한국,R1~35,국5등급,22,14,7,1200,암,52.0,양호,맑음,6,7,76.6,80532,70135,105081
20210417,3,8,38964,5,연령오픈,핸디캡,17560000,1960000,1960000,14,16,0,0,1,0,2,0,한국(포),R1~35,국5등급,23,24,7,1200,거,52.0,양호,맑음,6,13,77.4,80456,70143,105040
20210417,3,9,37481,6,연령오픈,핸디캡,48500000,15460000,8260000,14,16,1,0,0,0,4,2,한국,R1~35,국5등급,23,30,10,1200,암,52.0,양호,맑음,6,6,76.2,80483,70120,112297
20210417,3,10,40593,4,연령오픈,핸디캡,13680000,0,0,14,16,1,0,0,0,0,0,한국,R1~35,국5등급,30,7,2,1200,암,52.5,양호,맑음,6,10,77.0,80565,70140,110055
20210417,3,11,40754,4,연령오픈,핸디캡,20240000,20240000,20240000,14,16,1,1,2,2,0,0,한국,R1~35,국5등급,30,4,4,1200,거,54.5,양호,맑음,6,1,74.5,80423,70133,65077
20210417,3,12,42460,3,연령오픈,핸디캡,24060000,24060000,24060000,14,16,2,2,1,1,0,0,한국,R1~35,국5등급,34,3,3,1200,거,56.5,양호,맑음,6,3,75.9,80376,70086,106025
20210417,3,13,42628,3,연령오픈,핸디캡,34440000,34440000,17940000,14,16,0,0,3,3,1,1,한국,R1~35,국5등급,31,7,7,1200,수,55.0,양호,맑음,6,2,75.1,80542,70125,112003
20210417,3,14,40749,4,연령오픈,핸디캡,51450000,7100000,5500000,14,16,0,0,2,0,3,0,한국,R1~35,국5등급,26,15,6,1200,암,51.0,양호,맑음,6,12,77.1,80482,70130,117004
20210417,4,1,40374,4,연령오픈,별정B,80470000,57990000,57990000,12,16,3,2,4,3,0,0,한국,R1~50,국4등급,46,8,6,1600,거,57.0,건조,맑음,5,8,103.4,80484,70156,65127
20210417,4,2,36944,6,연령오픈,별정B,69460000,16580000,13580000,12,16,1,0,3,1,5,1,한국,R1~50,국4등급,41,12,3,1600,거,55.0,건조,맑음,5,9,103.5,80565,70180,214133
20210417,4,3,39724,5,연령오픈,별정B,102400000,19560000,6360000,12,16,1,0,5,1,3,0,한국,R1~50,국4등급,47,29,8,1600,거,57.0,건조,맑음,5,11,104.1,80403,70109,104148
20210417,4,4,39249,5,연령오픈,별정B,74940000,25260000,9660000,12,16,2,0,2,1,1,1,한국,R1~50,국4등급,46,15,7,1600,거,53.0,건조,맑음,5,10,103.7,80599,70136,117053
20210417,4,5,39238,5,연령오픈,별정B,86800000,2400000,0,12,16,2,0,1,0,2,0,한국,R1~50,국4등급,40,19,5,1600,암,53.0,건조,맑음,5,7,102.9,80456,70140,105040
20210417,4,6,39470,5,연령오픈,별정B,80200000,33000000,33000000,12,16,2,1,2,0,1,0,한국,R1~50,국4등급,43,14,7,1600,거,56.0,건조,맑음,5,5,102.3,80564,70128,118011
20210417,4,7,43191,3,연령오픈,별정B,77160000,77160000,66660000,12,16,4,4,0,0,1,1,한국,R1~50,국4등급,46,6,6,1600,수,57.0,건조,맑음,5,2,101.8,80423,70086,201269
20210417,4,8,40462,4,연령오픈,별정B,70340000,8540000,8540000,12,16,1,0,3,0,0,0,한국,R1~50,국4등급,36,14,6,1600,수,54.0,건조,맑음,5,6,102.4,80542,70130,103007
20210417,4,9,39230,5,연령오픈,별정B,51660000,15740000,15740000,12,16,2,1,3,0,0,0,한국,R1~50,국4등급,40,9,3,1600,암,53.0,건조,맑음,5,4,102.2,80532,70135,65066
20210417,4,10,41297,4,연령오픈,별정B,89910000,23280000,10080000,12,16,2,0,2,1,3,1,한국(포),R1~50,국4등급,45,12,4,1600,거,57.0,건조,맑음,5,3,102.1,80376,70194,113115
20210417,4,11,40421,4,연령오픈,별정B,41180000,41180000,41180000,12,16,4,4,1,1,0,0,한국,R1~50,국4등급,41,5,5,1600,암,53.0,건조,맑음,5,1,101.6,80568,70123,114036
20210417,4,12,38935,5,연령오픈,별정B,58040000,3360000,3360000,12,16,0,0,6,0,0,0,한국,R1~50,국4등급,38,22,4,1600,수,54.0,건조,맑음,5,12,104.4,80482,70134,109142
20210417,5,1,38673,5,연령오픈,핸디캡,84140000,34300000,3500000,12,16,3,1,2,1,0,0,한국,R1~65,국3등급,41,21,9,1600,수,52.0,건조,맑음,5,10,107.2,80438,70127,113133
20210417,5,2,38560,5,연령오픈,핸디캡,73920000,25920000,3920000,12,16,2,1,2,0,2,0,한국,R1~65,국3등급,39,17,7,1600,암,51.0,건조,맑음,5,11,108.3,80601,70129,109149
20210417,5,3,39364,5,연령오픈,핸디캡,235700000,50720000,21320000,12,16,2,0,1,1,6,2,한국,R1~65,국3등급,52,20,7,1600,암,52.0,건조,맑음,5,4,103.7,80564,70136,112008
20210417,5,4,39205,5,연령오픈,핸디캡,236270000,3750000,0,12,16,3,0,2,0,4,0,한국,R1~65,국3등급,55,22,7,1600,수,55.5,건조,맑음,5,8,104.2,80532,70120,65081
20210417,5,5,38834,5,연령오픈,핸디캡,291700000,0,0,12,16,3,0,3,0,3,0,한국,R1~65,국3등급,51,26,6,1600,거,53.5,건조,맑음,5,9,104.2,80565,70126,106075
20210417,5,6,38913,5,연령오픈,핸디캡,131350000,36000000,0,12,16,2,1,4,0,2,0,한국,R1~65,국3등급,47,16,6,1600,암,51.0,건조,맑음,5,12,109.5,80423,70223,112286
20210417,5,7,39087,5,연령오픈,핸디캡,94800000,0,0,12,16,2,0,2,0,4,0,한국,R1~65,국3등급,38,27,8,1600,수,51.0,건조,맑음,5,5,103.8,80588,70106,105063
20210417,5,8,41164,4,연령오픈,핸디캡,110340000,104740000,25340000,12,16,3,3,2,2,2,1,한국,R1~65,국3등급,52,11,8,1600,거,54.0,건조,맑음,5,1,102.3,80546,70194,118030
20210417,5,10,37522,6,연령오픈,핸디캡,116950000,0,0,12,16,3,0,2,0,2,0,한국(포),R1~65,국3등급,51,21,5,1600,거,53.5,건조,맑음,5,3,103.5,80456,70128,105101
20210417,5,11,38665,5,연령오픈,핸디캡,145730000,32230000,29230000,12,16,3,0,1,0,3,1,한국,R1~65,국3등급,56,19,9,1600,수,53.0,건조,맑음,5,2,103.4,80600,70156,103012
20210417,5,12,37555,6,연령오픈,핸디캡,100040000,0,0,12,16,3,0,0,0,3,0,한국,R1~65,국3등급,48,19,4,1600,거,52.0,건조,맑음,5,7,104.1,80482,70121,112292
20210417,5,13,42163,3,연령오픈,핸디캡,71740000,71740000,71740000,12,16,4,4,1,1,0,0,한국,R1~65,국3등급,53,6,6,1600,수,54.5,건조,맑음,5,6,103.9,80568,70134,105008
20210417,6,1,40892,4,연령오픈,별정B,77540000,58740000,23540000,11,16,2,2,3,1,1,1,한국,R1~50,혼4등급,50,12,8,1800,수,58.0,건조,맑음,5,2,115.6,80532,70156,103012
20210417,6,2,41044,4,연령오픈,별정B,80920000,70840000,44440000,11,16,1,1,5,3,1,1,한국,R1~50,혼4등급,49,17,10,1800,수,58.0,건조,맑음,5,9,119.6,80379,70130,117002
20210417,6,3,39811,6,연령오픈,별정B,140010000,24360000,15960000,11,16,1,0,3,0,5,2,미국,R1~50,혼4등급,42,39,8,1800,거,56.0,건조,맑음,5,10,120.1,80512,70176,110048
20210417,6,4,43639,4,연령오픈,별정B,65870000,65870000,29120000,11,16,2,2,0,0,1,1,미국,R1~50,혼4등급,50,9,7,1800,암,56.0,건조,맑음,5,1,115.4,80565,70180,104145
20210417,6,5,41855,4,연령오픈,별정B,30840000,20040000,17640000,11,16,0,0,1,1,2,1,미국,R1~50,혼4등급,42,11,6,1800,거,56.0,건조,맑음,5,3,117.6,80381,70123,114026
20210417,6,6,37097,6,연령오픈,별정B,107700000,21420000,13020000,11,16,1,0,5,0,3,2,한국(포),R1~50,혼4등급,41,28,9,1800,거,55.0,건조,맑음,5,11,120.4,80456,70129,109149
20210417,6,7,37349,6,연령오픈,별정B,74820000,5340000,2940000,11,16,2,0,1,0,2,0,한국,R1~50,혼4등급,45,17,7,1800,거,57.0,건조,맑음,5,7,118.8,80296,70223,112004
20210417,6,8,41931,4,연령오픈,별정B,51600000,7500000,0,11,16,0,0,2,0,1,0,미국,R1~50,혼4등급,44,12,5,1800,암,51.0,건조,맑음,5,8,119.6,80599,70126,105137
20210417,6,9,40984,4,연령오픈,별정B,49400000,41600000,0,11,16,1,1,2,2,1,0,한국,R1~50,혼4등급,38,7,5,1800,수,54.0,건조,맑음,5,4,117.8,80568,70180,10813
20210417,6,10,39166,5,연령오픈,별정B,118460000,33780000,19380000,11,16,3,1,0,0,7,2,한국,R1~50,혼4등급,44,23,8,1800,거,56.0,건조,맑음,5,5,118.1,80482,70130,117004
20210417,6,11,45137,3,연령오픈,별정B,16800000,16800000,16800000,11,16,1,1,0,0,0,0,미국,R1~50,혼4등급,44,4,4,1800,수,56.0,건조,맑음,5,6,118.5,80542,70156,115008
20210418,1,1,42422,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,55.0,건조,맑음,4,11,78.7,80381,70142,65126
20210418,1,2,41342,4,연령오픈,별정A,2000000,2000000,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,2,1200,암,55.0,건조,맑음,4,2,76.3,80423,70133,112295
20210418,1,3,42636,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,55.0,건조,맑음,4,8,77.7,80456,70128,118011
20210418,1,4,41525,4,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,8,5,1200,암,55.0,건조,맑음,4,14,80.4,80403,70109,119019
20210418,1,5,43177,3,연령오픈,별정A,1250000,1250000,1250000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,5,5,1200,암,52.0,건조,맑음,4,9,77.9,80600,70137,117054
20210418,1,6,43172,3,연령오픈,별정A,7920000,7920000,7920000,14,17,0,0,1,1,0,0,한국,R0~0,국6등급,-,4,4,1200,암,55.0,건조,맑음,4,1,76.0,80438,70121,112274
20210418,1,7,41124,4,연령오픈,별정A,9500000,6500000,4500000,14,17,0,0,0,0,1,1,한국,R0~0,국6등급,-,9,5,1200,암,55.0,건조,맑음,4,13,80.2,80484,70126,106204
20210418,1,8,42225,3,연령오픈,별정A,10780000,10780000,10780000,14,17,0,0,1,1,0,0,한국,R0~0,국6등급,-,4,4,1200,암,55.0,건조,맑음,4,4,76.9,80376,70176,106059
20210418,1,9,43161,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국(포),R0~0,국6등급,-,1,1,1200,암,55.0,건조,맑음,4,7,77.5,80564,70120,117038
20210418,1,10,42210,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1200,암,55.0,건조,맑음,4,6,77.3,80296,70127,104081
20210418,1,11,42241,3,연령오픈,별정A,13640000,13640000,13640000,14,17,1,1,0,0,1,1,한국,R0~0,국6등급,-,4,4,1200,암,51.0,건조,맑음,4,5,77.1,80599,70106,214708
20210418,1,12,43048,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,암,55.0,건조,맑음,4,3,76.4,80542,70123,114026
20210418,1,13,43002,3,연령오픈,별정A,1540000,1540000,1540000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1200,암,55.0,건조,맑음,4,10,78.5,80482,70125,104098
20210418,1,14,42704,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,암,55.0,건조,맑음,4,12,78.9,80588,70180,112021
20210418,2,1,40956,4,연령오픈,별정A,2420000,2420000,2420000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1300,거,53.0,건조,맑음,3,2,82.7,80599,70135,112295
20210418,2,2,42688,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1300,암,55.0,건조,맑음,3,9,84.7,80588,70186,104079
20210418,2,3,39718,5,연령오픈,별정A,11040000,2000000,0,14,17,0,0,0,0,1,0,한국,R0~0,국6등급,-,21,4,1300,거,57.0,건조,맑음,3,10,84.9,80403,70109,104148
20210418,2,4,39363,5,연령오픈,별정A,9660000,2420000,2420000,14,17,0,0,0,0,1,0,한국,R0~0,국6등급,-,18,4,1300,암,55.0,건조,맑음,3,12,85.5,80546,70140,104102
20210418,2,5,38956,5,연령오픈,별정A,11970000,5270000,3670000,14,17,0,0,1,0,0,0,한국,R0~0,국6등급,-,17,6,1300,암,55.0,건조,맑음,3,8,84.3,80512,70176,104161
20210418,2,6,42295,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1300,수,57.0,건조,맑음,3,14,87.6,80296,70133,105081
20210418,2,7,41302,4,연령오픈,별정A,13840000,5040000,5040000,14,17,0,0,1,0,1,1,한국,R0~0,국6등급,-,11,7,1300,암,55.0,건조,맑음,3,7,83.8,80411,70141,104123
20210418,2,8,43038,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1300,수,57.0,건조,맑음,3,11,85.2,80438,70086,106025
20210418,2,9,43148,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1300,거,54.0,건조,맑음,3,13,86.0,80600,70126,105137
20210418,2,10,41314,4,연령오픈,별정A,14320000,12320000,12320000,14,17,1,1,1,1,0,0,한국,R0~0,국6등급,-,4,3,1300,거,57.0,건조,맑음,3,1,81.3,80484,70186,112013
20210418,2,11,43291,3,연령오픈,별정A,9000000,9000000,9000000,14,17,0,0,1,1,1,1,한국(포),R0~0,국6등급,-,3,3,1300,거,57.0,건조,맑음,3,3,82.9,80379,70130,117002
20210418,2,12,43128,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1300,거,57.0,건조,맑음,3,4,83.0,80565,70123,112294
20210418,2,13,44949,4,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,5,5,1300,암,51.0,건조,맑음,3,5,83.3,80601,70132,114029
20210418,2,14,41418,4,연령오픈,별정A,12100000,12100000,12100000,14,17,0,0,2,2,0,0,한국,R0~0,국6등급,-,4,4,1300,수,57.0,건조,맑음,3,6,83.7,80376,70142,216420
20210418,3,1,42276,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1600,거,57.0,건조,맑음,3,13,107.1,80512,70106,105058
20210418,3,2,40885,4,연령오픈,별정A,9600000,9600000,5500000,14,17,0,0,1,1,0,0,한국,R0~0,국6등급,-,10,8,1600,암,51.0,건조,맑음,3,14,107.3,80601,70086,65095
20210418,3,3,40626,4,연령오픈,별정A,17980000,17980000,12880000,14,17,0,0,1,1,2,2,한국,R0~0,국6등급,-,12,10,1600,수,57.0,건조,맑음,3,10,106.2,80379,70128,110048
20210418,3,4,43057,3,연령오픈,별정A,2420000,2420000,2420000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,수,57.0,건조,맑음,3,1,103.8,80438,70121,110056
20210418,3,5,41056,4,연령오픈,별정A,5560000,3960000,3960000,14,17,0,0,0,0,1,1,한국(포),R0~0,국6등급,-,5,3,1600,거,57.0,건조,맑음,3,4,105.6,80402,70127,113133
20210418,3,6,43028,3,연령오픈,별정A,3080000,3080000,3080000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,암,55.0,건조,맑음,3,6,105.9,80532,70186,119003
20210418,3,7,42552,3,연령오픈,별정A,8800000,8800000,8800000,14,17,0,0,1,1,1,1,한국,R0~0,국6등급,-,2,2,1600,수,57.0,건조,맑음,3,2,104.9,80542,70180,104117
20210418,3,8,41400,4,연령오픈,별정A,1540000,1540000,1540000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1600,거,53.0,건조,맑음,3,5,105.8,80599,70130,117002
20210418,3,9,40554,4,연령오픈,별정A,3960000,3960000,3960000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,11,9,1600,암,55.0,건조,맑음,3,8,106.1,80296,70137,106062
20210418,3,10,42363,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,5,5,1600,수,57.0,건조,맑음,3,3,105.4,80484,70135,110052
20210418,3,11,40714,4,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,8,6,1600,암,55.0,건조,맑음,3,7,106.0,80403,70132,112293
20210418,3,12,40301,4,연령오픈,별정A,15310000,14310000,3960000,14,17,0,0,0,0,3,3,한국,R0~0,국6등급,-,7,4,1600,수,57.0,건조,맑음,3,12,106.8,80564,70135,112007
20210418,3,13,42256,3,연령오픈,별정A,3080000,3080000,3080000,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,3,1600,수,57.0,건조,맑음,3,9,106.1,80568,70180,111077
20210418,3,14,43402,3,연령오픈,별정A,0,0,0,14,17,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1600,거,57.0,건조,맑음,3,11,106.6,80546,70156,65160
20210418,4,1,41445,4,연령오픈,핸디캡,25840000,3840000,2240000,14,17,1,0,0,0,0,0,한국,R1~35,국5등급,31,6,4,1400,거,55.0,건조,맑음,3,8,90.3,80568,70186,111225
20210418,4,2,40993,4,연령오픈,핸디캡,23780000,22180000,22180000,14,17,1,1,0,0,3,3,한국,R1~35,국5등급,29,7,5,1400,암,52.0,건조,맑음,3,5,89.6,80376,70194,103007
20210418,4,3,40715,4,연령오픈,핸디캡,20790000,19190000,19190000,14,17,1,1,0,0,1,1,한국,R1~35,국5등급,30,9,7,1400,암,52.5,건조,맑음,3,13,92.0,80564,70120,104146
20210418,4,4,40745,4,연령오픈,핸디캡,28410000,28410000,18850000,14,17,2,2,0,0,2,2,한국,R1~35,국5등급,32,6,6,1400,수,51.5,건조,맑음,3,1,88.4,80599,70136,10644
20210418,4,5,35418,7,연령오픈,핸디캡,80380000,16000000,0,14,17,0,0,2,1,10,1,한국,R1~35,국5등급,32,35,8,1400,암,53.5,건조,맑음,3,11,91.5,80296,70143,105040
20210418,4,6,40370,4,연령오픈,핸디캡,25960000,4240000,4240000,14,17,0,0,0,0,3,0,한국,R1~35,국5등급,25,9,4,1400,암,51.0,건조,맑음,3,14,93.4,80600,70134,10801
20210418,4,7,42626,3,연령오픈,핸디캡,18060000,18060000,16060000,14,17,2,2,0,0,0,0,한국,R1~35,국5등급,31,5,5,1400,수,55.0,건조,맑음,3,4,89.5,80542,70121,112274
20210418,4,8,39300,5,연령오픈,핸디캡,39780000,8100000,4500000,14,17,1,0,1,0,2,1,한국,R1~35,국5등급,27,22,8,1400,거,53.0,건조,맑음,3,12,91.8,80512,70176,114033
20210418,4,9,41172,4,연령오픈,핸디캡,24740000,8340000,6740000,14,17,0,0,0,0,4,1,한국,R1~35,국5등급,25,8,5,1400,수,52.0,건조,맑음,3,6,89.7,80483,70126,113113
20210418,4,10,41636,4,연령오픈,핸디캡,18350000,3000000,3000000,14,17,1,0,0,0,0,0,한국,R1~35,국5등급,28,10,6,1400,거,53.5,건조,맑음,3,7,89.9,80403,70135,109142
20210418,4,11,41513,4,연령오픈,핸디캡,29500000,29500000,8000000,14,17,0,0,3,3,1,1,한국,R1~35,국5등급,28,11,10,1400,암,51.0,건조,맑음,3,10,90.7,80601,70086,109139
20210418,4,12,40385,4,연령오픈,핸디캡,55390000,2240000,2240000,14,17,1,0,1,0,3,0,한국,R1~35,국5등급,33,13,4,1400,암,54.0,건조,맑음,3,2,89.2,80532,70138,105137
20210418,4,13,39525,5,연령오픈,핸디캡,13760000,0,0,14,17,0,0,0,0,3,0,한국,R1~35,국5등급,22,16,4,1400,수,52.0,건조,맑음,3,9,90.5,80588,70133,112295
